#,NACE definition,type,dimensional class,Share of firms,Share of firms per sbs sector,sbs reference row,L min,L max,Firms in absolute numbers,Recipe,K min,K max,Cost of capital,Wage
50,"Other professional, scientific and technical services and veterinary services",C,From 50 to 249 persons employed,2.6183431094987753e-06,0.051197279474552305,11.0,50,249,106.22673242276142,42.57470041733801,2128.7350208669004,10601.100403917164,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",C,250 persons employed or more,3.6565336937069194e-07,0.051197279474552305,11.0,250,1850,14.834634348229908,42.57470041733801,10643.675104334501,78763.19577207531,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",I,From 0 to 9 persons employed,2.36751764157517e-06,0.051197279474552305,11.0,0,9,96.05069026492701,42.57470041733801,42.57470041733801,383.1723037560421,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",I,From 10 to 19 persons employed,4.846415720433807e-08,0.051197279474552305,11.0,10,19,1.9662010837171657,42.57470041733801,425.7470041733801,808.9193079294222,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",I,From 20 to 49 persons employed,2.1879354961958242e-08,0.051197279474552305,11.0,20,49,0.8876500473505429,42.57470041733801,851.4940083467602,2086.1603204495623,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",I,From 50 to 249 persons employed,8.269676701579333e-09,0.051197279474552305,11.0,50,249,0.3355025286848576,42.57470041733801,2128.7350208669004,10601.100403917164,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",I,250 persons employed or more,1.1548658915514096e-09,0.051197279474552305,11.0,250,1850,0.046853152896943806,42.57470041733801,10643.675104334501,78763.19577207531,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",Int,From 0 to 9 persons employed,0.004221780942159425,0.051197279474552305,11.0,0,9,171278.54361918665,42.57470041733801,42.57470041733801,383.1723037560421,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",Int,From 10 to 19 persons employed,8.64217658487917e-05,0.051197279474552305,11.0,10,19,3506.1492754780734,42.57470041733801,425.7470041733801,808.9193079294222,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",Int,From 20 to 49 persons employed,3.9015482792212924e-05,0.051197279474552305,11.0,20,49,1582.8663691469476,42.57470041733801,851.4940083467602,2086.1603204495623,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",Int,From 50 to 249 persons employed,1.4746569522210229e-05,0.051197279474552305,11.0,50,249,598.2714370422382,42.57470041733801,2128.7350208669004,10601.100403917164,0.15,87886.32384046809
50,"Other professional, scientific and technical services and veterinary services",Int,250 persons employed or more,2.059368313073198e-06,0.051197279474552305,11.0,250,1850,83.5490069880937,42.57470041733801,10643.675104334501,78763.19577207531,0.15,87886.32384046809
51,Rental and leasing services,C,From 0 to 9 persons employed,7.940784799210875e-05,0.0257275415607954,12.0,0,9,3221.5931480957784,114.08933379611094,114.08933379611094,1026.8040041649983,0.15,388052.00611184275
51,Rental and leasing services,C,From 10 to 19 persons employed,2.8242182156981937e-06,0.0257275415607954,12.0,10,19,114.57912892091923,114.08933379611094,1140.8933379611094,2167.6973421261077,0.15,388052.00611184275
51,Rental and leasing services,C,From 20 to 49 persons employed,1.8837512700809934e-06,0.0257275415607954,12.0,20,49,76.42418649870389,114.08933379611094,2281.786675922219,5590.377356009436,0.15,388052.00611184275
51,Rental and leasing services,C,From 50 to 249 persons employed,1.2176712516312905e-06,0.0257275415607954,12.0,50,249,49.40117960731555,114.08933379611094,5704.466689805547,28408.24411523162,0.15,388052.00611184275
51,Rental and leasing services,C,250 persons employed or more,3.3657572608406926e-07,0.0257275415607954,12.0,250,1850,13.654948224708894,114.08933379611094,28522.333449027734,211065.26752280522,0.15,388052.00611184275
51,Rental and leasing services,I,From 0 to 9 persons employed,5.7459061308309015e-06,0.0257275415607954,12.0,0,9,233.11262411400327,114.08933379611094,114.08933379611094,1026.8040041649983,0.15,388052.00611184275
51,Rental and leasing services,I,From 10 to 19 persons employed,2.0435880294850967e-07,0.0257275415607954,12.0,10,19,8.29087975532846,114.08933379611094,1140.8933379611094,2167.6973421261077,0.15,388052.00611184275
51,Rental and leasing services,I,From 20 to 49 persons employed,1.363071566023866e-07,0.0257275415607954,12.0,20,49,5.530010104168868,114.08933379611094,2281.786675922219,5590.377356009436,0.15,388052.00611184275
51,Rental and leasing services,I,From 50 to 249 persons employed,8.810999022137041e-08,0.0257275415607954,12.0,50,249,3.574640894488934,114.08933379611094,5704.466689805547,28408.24411523162,0.15,388052.00611184275
51,Rental and leasing services,I,250 persons employed or more,2.4354425625380284e-08,0.0257275415607954,12.0,250,1850,0.9880641864054851,114.08933379611094,28522.333449027734,211065.26752280522,0.15,388052.00611184275
51,Rental and leasing services,Int,From 0 to 9 persons employed,0.0008831931041643381,0.0257275415607954,12.0,0,9,35831.330589692174,114.08933379611094,114.08933379611094,1026.8040041649983,0.15,388052.00611184275
51,Rental and leasing services,Int,From 10 to 19 persons employed,3.1411631417184774e-05,0.0257275415607954,12.0,10,19,1274.3765144494153,114.08933379611094,1140.8933379611094,2167.6973421261077,0.15,388052.00611184275
51,Rental and leasing services,Int,From 20 to 49 persons employed,2.0951532798895152e-05,0.0257275415607954,12.0,20,49,850.0081064245969,114.08933379611094,2281.786675922219,5590.377356009436,0.15,388052.00611184275
51,Rental and leasing services,Int,From 50 to 249 persons employed,1.3543231302361793e-05,0.0257275415607954,12.0,50,249,549.4517515586227,114.08933379611094,5704.466689805547,28408.24411523162,0.15,388052.00611184275
51,Rental and leasing services,Int,250 persons employed or more,3.7434758380065383e-06,0.0257275415607954,12.0,250,1850,151.87360462132708,114.08933379611094,28522.333449027734,211065.26752280522,0.15,388052.00611184275
52,Employment services,C,From 0 to 9 persons employed,4.301496976433773e-05,0.14093193589902547,12.0,0,9,1745.1263994978021,19.098489756762348,19.098489756762348,171.88640781086113,0.15,64959.68568860852
52,Employment services,C,From 10 to 19 persons employed,1.5298697071884164e-06,0.14093193589902547,12.0,10,19,62.06713682314227,19.098489756762348,190.98489756762348,362.8713053784846,0.15,64959.68568860852
52,Employment services,C,From 20 to 49 persons employed,1.0204218597400997e-06,0.14093193589902547,12.0,20,49,41.39873015866825,19.098489756762348,381.96979513524695,935.825998081355,0.15,64959.68568860852
52,Employment services,C,From 50 to 249 persons employed,6.596085071720921e-07,0.14093193589902547,12.0,50,249,26.760456313366788,19.098489756762348,954.9244878381173,4755.523949433824,0.15,64959.68568860852
52,Employment services,C,250 persons employed or more,1.8232196246339542e-07,0.14093193589902547,12.0,250,1850,7.396840487074032,19.098489756762348,4774.622439190586,35332.20605001034,0.15,64959.68568860852
52,Employment services,I,From 0 to 9 persons employed,3.6819588373954332e-06,0.14093193589902547,12.0,0,9,149.3778469264474,19.098489756762348,19.098489756762348,171.88640781086113,0.15,64959.68568860852
52,Employment services,I,From 10 to 19 persons employed,1.3095248745510025e-07,0.14093193589902547,12.0,10,19,5.312770047028271,19.098489756762348,190.98489756762348,362.8713053784846,0.15,64959.68568860852
52,Employment services,I,From 20 to 49 persons employed,8.734520342395943e-08,0.14093193589902547,12.0,20,49,3.543613332747957,19.098489756762348,381.96979513524695,935.825998081355,0.15,64959.68568860852
52,Employment services,I,From 50 to 249 persons employed,5.6460608609261573e-08,0.14093193589902547,12.0,50,249,2.2906188044661584,19.098489756762348,954.9244878381173,4755.523949433824,0.15,64959.68568860852
52,Employment services,I,250 persons employed or more,1.5606240446551033e-08,0.14093193589902547,12.0,250,1850,0.6331484678333096,19.098489756762348,4774.622439190586,35332.20605001034,0.15,64959.68568860852
52,Employment services,Int,From 0 to 9 persons employed,0.0052577740422323,0.14093193589902547,12.0,0,9,213309.00228368732,19.098489756762348,19.098489756762348,171.88640781086113,0.15,64959.68568860852
52,Employment services,Int,From 10 to 19 persons employed,0.00018699790511352528,0.14093193589902547,12.0,10,19,7586.544467013699,19.098489756762348,190.98489756762348,362.8713053784846,0.15,64959.68568860852
52,Employment services,Int,From 20 to 49 persons employed,0.00012472745176066516,0.14093193589902547,12.0,20,49,5060.219035422507,19.098489756762348,381.96979513524695,935.825998081355,0.15,64959.68568860852
52,Employment services,Int,From 50 to 249 persons employed,8.062478030428109e-05,0.14093193589902547,12.0,50,249,3270.964348773328,19.098489756762348,954.9244878381173,4755.523949433824,0.15,64959.68568860852
52,Employment services,Int,250 persons employed or more,2.2285443575125833e-05,0.14093193589902547,12.0,250,1850,904.1251480714494,19.098489756762348,4774.622439190586,35332.20605001034,0.15,64959.68568860852
53,"Travel agency, tour operator and other reservation services and related services",C,From 0 to 9 persons employed,0.0002922519463920224,0.011896588861198229,12.0,0,9,11856.723130285038,20.42009186201316,20.42009186201316,183.78082675811842,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",C,From 10 to 19 persons employed,1.0394227918827689e-05,0.011896588861198229,12.0,10,19,421.6960198489302,20.42009186201316,204.2009186201316,387.98174537824997,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",C,From 20 to 49 persons employed,6.932941631340069e-06,0.011896588861198229,12.0,20,49,281.2709048341508,20.42009186201316,408.4018372402632,1000.5845012386447,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",C,From 50 to 249 persons employed,4.481506580939197e-06,0.011896588861198229,12.0,50,249,181.8156675865918,20.42009186201316,1021.0045931006579,5084.602873641276,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",C,250 persons employed or more,1.2387303464785066e-06,0.011896588861198229,12.0,250,1850,50.25555152873612,20.42009186201316,5105.02296550329,37777.16994472434,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",I,From 0 to 9 persons employed,9.872515967895667e-07,0.011896588861198229,12.0,0,9,40.05300559183964,20.42009186201316,20.42009186201316,183.78082675811842,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",I,From 10 to 19 persons employed,3.511257405448522e-08,0.011896588861198229,12.0,10,19,1.4245245381435907,20.42009186201316,204.2009186201316,387.98174537824997,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",I,From 20 to 49 persons employed,2.342005855046782e-08,0.011896588861198229,12.0,20,49,0.9501567170248335,20.42009186201316,408.4018372402632,1000.5845012386447,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",I,From 50 to 249 persons employed,1.5138905258548334e-08,0.011896588861198229,12.0,50,249,0.6141885806483155,20.42009186201316,1021.0045931006579,5084.602873641276,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",I,250 persons employed or more,4.1845350480991065e-09,0.011896588861198229,12.0,250,1850,0.1697674698382759,20.42009186201316,5105.02296550329,37777.16994472434,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",Int,From 0 to 9 persons employed,0.00015453092496888938,0.011896588861198229,12.0,0,9,6269.3522320130105,20.42009186201316,20.42009186201316,183.78082675811842,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",Int,From 10 to 19 persons employed,5.496044335935146e-06,0.011896588861198229,12.0,10,19,222.97567837424378,20.42009186201316,204.2009186201316,387.98174537824997,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",Int,From 20 to 49 persons employed,3.6658571355045953e-06,0.011896588861198229,12.0,20,49,148.72459748327702,20.42009186201316,408.4018372402632,1000.5845012386447,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",Int,From 50 to 249 persons employed,2.369638135028014e-06,0.011896588861198229,12.0,50,249,96.13671913173302,20.42009186201316,1021.0045931006579,5084.602873641276,0.15,69454.85040874552
53,"Travel agency, tour operator and other reservation services and related services",Int,250 persons employed or more,6.549901500795674e-07,0.011896588861198229,12.0,250,1850,26.573088591649718,20.42009186201316,5105.02296550329,37777.16994472434,0.15,69454.85040874552
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",C,From 0 to 9 persons employed,0.00042189399708173045,0.19044667381212263,12.0,0,9,17116.32848123919,24.94131662122658,24.94131662122658,224.47184959103922,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",C,From 10 to 19 persons employed,1.5005074961486841e-05,0.19044667381212263,12.0,10,19,608.759057258338,24.94131662122658,249.4131662122658,473.885015803305,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",C,From 20 to 49 persons employed,1.0008372886786146e-05,0.19044667381212263,12.0,20,49,406.04179978359304,24.94131662122658,498.8263324245316,1222.1245144401023,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",C,From 50 to 249 persons employed,6.469488904085289e-06,0.19044667381212263,12.0,50,249,262.46852990089894,24.94131662122658,1247.065831061329,6210.387838685418,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",C,250 persons employed or more,1.7882272595072092e-06,0.19044667381212263,12.0,250,1850,72.54875723415924,24.94131662122658,6235.329155306645,46141.43574926917,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",I,From 0 to 9 persons employed,0.00014482132746156974,0.19044667381212263,12.0,0,9,5875.431812415979,24.94131662122658,24.94131662122658,224.47184959103922,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",I,From 10 to 19 persons employed,5.150712950679686e-06,0.19044667381212263,12.0,10,19,208.96551120950744,24.94131662122658,249.4131662122658,473.885015803305,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",I,From 20 to 49 persons employed,3.435521380300572e-06,0.19044667381212263,12.0,20,49,139.37982729380545,24.94131662122658,498.8263324245316,1222.1245144401023,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",I,From 50 to 249 persons employed,2.220747338355764e-06,0.19044667381212263,12.0,50,249,90.09618809478175,24.94131662122658,1247.065831061329,6210.387838685418,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",I,250 persons employed or more,6.138353409058578e-07,0.19044667381212263,12.0,250,1850,24.903429299807584,24.94131662122658,6235.329155306645,46141.43574926917,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",Int,From 0 to 9 persons employed,0.0066014176205125424,0.19044667381212263,12.0,0,9,267820.9057633118,24.94131662122658,24.94131662122658,224.47184959103922,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",Int,From 10 to 19 persons employed,0.00023478591052027134,0.19044667381212263,12.0,10,19,9525.313929634529,24.94131662122658,249.4131662122658,473.885015803305,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",Int,From 20 to 49 persons employed,0.0001566020127911203,0.19044667381212263,12.0,20,49,6353.37670196045,24.94131662122658,498.8263324245316,1222.1245144401023,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",Int,From 50 to 249 persons employed,0.0001012287407323919,0.19044667381212263,12.0,50,249,4106.871370777434,24.94131662122658,1247.065831061329,6210.387838685418,0.15,84832.89040178042
54,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",Int,250 persons employed or more,2.7980571001357196e-05,0.19044667381212263,12.0,250,1850,1135.1776694255427,24.94131662122658,6235.329155306645,46141.43574926917,0.15,84832.89040178042
55,Public administration and defence services; compulsory social security services,C,From 0 to 9 persons employed,0.004398023987834821,0.6309972598668583,12.0,0,9,178428.76116952012,118.58365614451859,118.58365614451859,1067.2529053006674,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,C,From 10 to 19 persons employed,0.00015642004881879015,0.6309972598668583,12.0,10,19,6345.994385208617,118.58365614451859,1185.836561445186,2253.0894667458533,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,C,From 20 to 49 persons employed,0.00010433204629539681,0.6309972598668583,12.0,20,49,4232.7731322660175,118.58365614451859,2371.673122890372,5810.59915108141,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,C,From 50 to 249 persons employed,6.744103397064056e-05,0.6309972598668583,12.0,50,249,2736.096978247055,118.58365614451859,5929.1828072259295,29527.330379985127,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,C,250 persons employed or more,1.864133274569741e-05,0.6309972598668583,12.0,250,1850,756.2828028141532,118.58365614451859,29645.914036129645,219379.7638673594,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,I,From 0 to 9 persons employed,0.0007392977558595734,0.6309972598668583,12.0,0,9,29993.46594704938,118.58365614451859,118.58365614451859,1067.2529053006674,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,I,From 10 to 19 persons employed,2.6293851825966816e-05,0.6309972598668583,12.0,10,19,1066.747116582209,118.58365614451859,1185.836561445186,2253.0894667458533,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,I,From 20 to 49 persons employed,1.7537977942770802e-05,0.6309972598668583,12.0,20,49,711.5194656515573,118.58365614451859,2371.673122890372,5810.59915108141,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,I,From 50 to 249 persons employed,1.133668329351013e-05,0.6309972598668583,12.0,50,249,459.9316332578809,118.58365614451859,5929.1828072259295,29527.330379985127,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,I,250 persons employed or more,3.133565324619888e-06,0.6309972598668583,12.0,250,1850,127.12940640211235,118.58365614451859,29645.914036129645,219379.7638673594,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,Int,From 0 to 9 persons employed,0.01861248788098637,0.6309972598668583,12.0,0,9,755112.56056656,118.58365614451859,118.58365614451859,1067.2529053006674,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,Int,From 10 to 19 persons employed,0.0006619714378630106,0.6309972598668583,12.0,10,19,26856.32091007573,118.58365614451859,1185.836561445186,2253.0894667458533,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,Int,From 20 to 49 persons employed,0.00044153441469235445,0.6309972598668583,12.0,20,49,17913.14436783032,118.58365614451859,2371.673122890372,5810.59915108141,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,Int,From 50 to 249 persons employed,0.00028541122807238347,0.6309972598668583,12.0,50,249,11579.193744665721,118.58365614451859,5929.1828072259295,29527.330379985127,0.15,63911.35897477994
55,Public administration and defence services; compulsory social security services,Int,250 persons employed or more,7.889033365312298e-05,0.6309972598668583,12.0,250,1850,3200.5974821676,118.58365614451859,29645.914036129645,219379.7638673594,0.15,63911.35897477994
56,Education services,C,From 0 to 9 persons employed,0.0077931073736030995,1.0,13.0,0,9,316168.01049273356,124.38746123221779,124.38746123221779,1119.4871510899602,0.15,204241.8620199158
56,Education services,C,From 10 to 19 persons employed,0.00019137155034271947,1.0,13.0,10,19,7763.984176801251,124.38746123221779,1243.8746123221779,2363.361763412138,0.15,204241.8620199158
56,Education services,C,From 20 to 49 persons employed,0.00011180458552101945,1.0,13.0,20,49,4535.935625355304,124.38746123221779,2487.7492246443558,6094.985600378672,0.15,204241.8620199158
56,Education services,C,From 50 to 249 persons employed,4.900583889750927e-05,1.0,13.0,50,249,1988.1772243039584,124.38746123221779,6219.37306161089,30972.47784682223,0.15,204241.8620199158
56,Education services,C,250 persons employed or more,4.551391599514262e-06,1.0,13.0,250,1850,184.6509175359211,124.38746123221779,31096.865308054446,230116.80327960293,0.15,204241.8620199158
56,Education services,I,From 0 to 9 persons employed,1.2515998862495576e-05,1.0,13.0,0,9,507.7767147272055,124.38746123221779,124.38746123221779,1119.4871510899602,0.15,204241.8620199158
56,Education services,I,From 10 to 19 persons employed,3.073493013219041e-07,1.0,13.0,10,19,12.469226005332228,124.38746123221779,1243.8746123221779,2363.361763412138,0.15,204241.8620199158
56,Education services,I,From 20 to 49 persons employed,1.7956201526784418e-07,1.0,13.0,20,49,7.28486884700166,124.38746123221779,2487.7492246443558,6094.985600378672,0.15,204241.8620199158
56,Education services,I,From 50 to 249 persons employed,7.870506519317792e-08,1.0,13.0,50,249,3.193081101655984,124.38746123221779,6219.37306161089,30972.47784682223,0.15,204241.8620199158
56,Education services,I,250 persons employed or more,7.309691673856007e-09,1.0,13.0,250,1850,0.2965557335532814,124.38746123221779,31096.865308054446,230116.80327960293,0.15,204241.8620199158
56,Education services,Int,From 0 to 9 persons employed,0.008747239145306373,1.0,13.0,0,9,354877.3377925392,124.38746123221779,124.38746123221779,1119.4871510899602,0.15,204241.8620199158
56,Education services,Int,From 10 to 19 persons employed,0.00021480170055476256,1.0,13.0,10,19,8714.550314665534,124.38746123221779,1243.8746123221779,2363.361763412138,0.15,204241.8620199158
56,Education services,Int,From 20 to 49 persons employed,0.00012549313132869763,1.0,13.0,20,49,5091.282817055973,124.38746123221779,2487.7492246443558,6094.985600378672,0.15,204241.8620199158
56,Education services,Int,From 50 to 249 persons employed,5.500575980832144e-05,1.0,13.0,50,249,2231.5952816389204,124.38746123221779,6219.37306161089,30972.47784682223,0.15,204241.8620199158
56,Education services,Int,250 persons employed or more,5.108631109041532e-06,1.0,13.0,250,1850,207.25824201497898,124.38746123221779,31096.865308054446,230116.80327960293,0.15,204241.8620199158
57,Human health services,C,From 0 to 9 persons employed,0.02272909755642015,0.6250472273428799,14.0,0,9,922124.2837035499,119.06080281014253,119.06080281014253,1071.547225291283,0.15,50089.127036099606
57,Human health services,C,From 10 to 19 persons employed,0.0007468774286685036,0.6250472273428799,14.0,10,19,30300.97487221864,119.06080281014253,1190.6080281014254,2262.155253392708,0.15,50089.127036099606
57,Human health services,C,From 20 to 49 persons employed,0.00035041600303280885,0.6250472273428799,14.0,20,49,14216.451180817696,119.06080281014253,2381.2160562028507,5833.979337696984,0.15,50089.127036099606
57,Human health services,C,From 50 to 249 persons employed,0.00019171790854397526,0.6250472273428799,14.0,50,249,7778.0360021077795,119.06080281014253,5953.040140507127,29646.139899725487,0.15,50089.127036099606
57,Human health services,C,250 persons employed or more,5.736976697318091e-05,0.6250472273428799,14.0,250,1850,2327.5035511227807,119.06080281014253,29765.200702535632,220262.4851987637,0.15,50089.127036099606
57,Human health services,I,From 0 to 9 persons employed,8.962617552293801e-07,0.6250472273428799,14.0,0,9,36.3615285208863,119.06080281014253,119.06080281014253,1071.547225291283,0.15,50089.127036099606
57,Human health services,I,From 10 to 19 persons employed,2.945113300244332e-08,0.6250472273428799,14.0,10,19,1.194838680098189,119.06080281014253,1190.6080281014254,2262.155253392708,0.15,50089.127036099606
57,Human health services,I,From 20 to 49 persons employed,1.3817726865708188e-08,0.6250472273428799,14.0,20,49,0.5605880944821499,119.06080281014253,2381.2160562028507,5833.979337696984,0.15,50089.127036099606
57,Human health services,I,From 50 to 249 persons employed,7.559887883537787e-09,0.6250472273428799,14.0,50,249,0.30670624657147144,119.06080281014253,5953.040140507127,29646.139899725487,0.15,50089.127036099606
57,Human health services,I,250 persons employed or more,2.262224794312602e-09,0.6250472273428799,14.0,250,1850,0.09177893723469387,119.06080281014253,29765.200702535632,220262.4851987637,0.15,50089.127036099606
57,Human health services,Int,From 0 to 9 persons employed,0.010176994301516164,0.6250472273428799,14.0,0,9,412882.8061583084,119.06080281014253,119.06080281014253,1071.547225291283,0.15,50089.127036099606
57,Human health services,Int,From 10 to 19 persons employed,0.0003344157116939035,0.6250472273428799,14.0,10,19,13567.315985136831,119.06080281014253,1190.6080281014254,2262.155253392708,0.15,50089.127036099606
57,Human health services,Int,From 20 to 49 persons employed,0.00015689939546313615,0.6250472273428799,14.0,20,49,6365.441579711876,119.06080281014253,2381.2160562028507,5833.979337696984,0.15,50089.127036099606
57,Human health services,Int,From 50 to 249 persons employed,8.584203829067179e-05,0.6250472273428799,14.0,50,249,3482.629606122634,119.06080281014253,5953.040140507127,29646.139899725487,0.15,50089.127036099606
57,Human health services,Int,250 persons employed or more,2.5687416322451184e-05,0.6250472273428799,14.0,250,1850,1042.1439002466886,119.06080281014253,29765.200702535632,220262.4851987637,0.15,50089.127036099606
58,Residential care services; social work services without accommodation,C,From 0 to 9 persons employed,0.01767787860455061,0.37495277265712,14.0,0,9,717195.2650190038,89.35499965709467,89.35499965709467,804.1949969138522,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,C,From 10 to 19 persons employed,0.000580894533261013,0.37495277265712,14.0,10,19,23567.013783145816,89.35499965709467,893.5499965709467,1697.7449934847987,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,C,From 20 to 49 persons employed,0.0002725410257635186,0.37495277265712,14.0,20,49,11057.046921382385,89.35499965709467,1787.0999931418935,4378.394983197639,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,C,From 50 to 249 persons employed,0.00014911132767791803,0.37495277265712,14.0,50,249,6049.4780263832745,89.35499965709467,4467.749982854733,22249.394914616572,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,C,250 persons employed or more,4.4620151486691155e-05,0.37495277265712,14.0,250,1850,1810.2489606670238,89.35499965709467,22338.749914273667,165306.74936562515,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,I,From 0 to 9 persons employed,1.5087780904994373e-06,0.37495277265712,14.0,0,9,61.21144548373927,89.35499965709467,89.35499965709467,804.1949969138522,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,I,From 10 to 19 persons employed,4.957840045634782e-08,0.37495277265712,14.0,10,19,2.0114061675565273,89.35499965709467,893.5499965709467,1697.7449934847987,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,I,From 20 to 49 persons employed,2.326093179123813e-08,0.37495277265712,14.0,20,49,0.9437009108271389,89.35499965709467,1787.0999931418935,4378.394983197639,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,I,From 50 to 249 persons employed,1.2726408483640802e-08,0.37495277265712,14.0,50,249,0.5163130774534974,89.35499965709467,4467.749982854733,22249.394914616572,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,I,250 persons employed or more,3.80825711409488e-09,0.37495277265712,14.0,250,1850,0.15450179466108035,89.35499965709467,22338.749914273667,165306.74936562515,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,Int,From 0 to 9 persons employed,0.002060827269178683,0.37495277265712,14.0,0,9,83608.19714513297,89.35499965709467,89.35499965709467,804.1949969138522,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,Int,From 10 to 19 persons employed,6.771871905223729e-05,0.37495277265712,14.0,10,19,2747.3627205989865,89.35499965709467,893.5499965709467,1697.7449934847987,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,Int,From 20 to 49 persons employed,3.1771910557118974e-05,0.37495277265712,14.0,20,49,1288.9931151754442,89.35499965709467,1787.0999931418935,4378.394983197639,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,Int,From 50 to 249 persons employed,1.7382894016649083e-05,0.37495277265712,14.0,50,249,705.2276780460908,89.35499965709467,4467.749982854733,22249.394914616572,0.15,37591.8339495152
58,Residential care services; social work services without accommodation,Int,250 persons employed or more,5.201666274311113e-06,0.37495277265712,14.0,250,1850,211.03269830038573,89.35499965709467,22338.749914273667,165306.74936562515,0.15,37591.8339495152
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",C,From 0 to 9 persons employed,0.005015286209304934,0.4967492606072362,15.0,0,9,203471.21973689136,37.57717492216266,37.57717492216266,338.19457429946397,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",C,From 10 to 19 persons employed,0.00011913819322369044,0.4967492606072362,15.0,10,19,4833.461637243891,37.57717492216266,375.77174922162664,713.9663235210907,0.15,71161.92434350446
